increment: -1.4306683254059611,-1.4965768488933775,-1.2497103775797829,-1.4397897380035276,-1.411851265399207,0.2750479393676826,0.29118088535197845,-0.11882342460661938,0.44190139456109795,-0.14682693253253895,-2.0214022232246203,-1.9995374058266122,-2.0074965117738226,-1.9968494899668021,-1.897214779894059,-2.0835827897925907,-2.0215176942546407,-1.8713167907174957,-2.0897651266454766,-2.037480893642037,-1.3905413736972831
increment: -1.3038075976540564,-1.3840491421073933,-1.1331129934579929,-1.3130056129351806,-1.2961125702195617,0.5818265479583067,0.38257522374747244,0.0083049735051301,0.765966011443512,0.17203703464461384,-1.9022246981477775,-1.9021996520923432,-1.8685766587797943,-1.893660698766851,-1.735149312174607,-2.057576296555738,-1.9622390969321672,-1.7891223975541033,-2.0723136218802978,-2.020012061426357,-1.2837112615037851
increment: -1.1541254145704727,-1.2155554649574878,-1.019853789059599,-1.1679467719187389,-1.1755403350896938,0.6323210355377912,-0.014319733816204735,-0.2732660365522343,0.6543888044006264,0.17273425289260258,-1.6976325206213059,-1.633750488417125,-1.6179388146953824,-1.6368626614736868,-1.447220268345733,-1.9687054158329298,-1.8580853676118256,-1.6723063306597699,-2.00090536625834,-1.9555197109007691,-1.1358926241587424
increment: -1.0247814145292753,-1.0723202589491359,-0.9187431703532898,-1.0382154266705654,-1.0548731798117712,0.8159870708439232,-0.0706266537256493,-0.3561637523397516,0.7880359225105632,0.08271661349947917,-1.350866705000279,-1.1405598918907094,-1.1849590044316363,-1.304575296793968,-1.111918843326264,-1.8420022278703416,-1.7228328658169028,-1.5549141378527138,-1.910313098649944,-1.8447819667283987,-1.0082418540024707
increment: -0.8726146215665167,-0.9090699768748542,-0.8022793935217095,-0.8994111937892705,-0.9370238707931223,1.0461521801358211,0.13876256759948252,-0.13176022284541183,0.8661063865725297,0.04394777593879466,-1.0798500007164693,-0.8320604185807858,-0.9099425933782035,-1.0832760780667046,-0.9050402713325483,-1.7064601108702508,-1.5801152417778555,-1.4292325633404503,-1.7904149228613928,-1.6967926956103618,-0.8529450393580414
increment: -0.7782736847022663,-0.8010190365194135,-0.7118509852968293,-0.811247020504244,-0.8486411377476646,1.0699294259182763,0.1199224451216784,-0.39818140124100987,0.7376629399123658,0.07351060730561766,-0.7604203626670535,-0.417328679451011,-0.5344255279504335,-0.7327217316550065,-0.6328356310425095,-1.5774165177279715,-1.45903657114695,-1.3027520078010286,-1.658809771943378,-1.569409515340048,-0.7534236976861828
increment: -0.6908291298645013,-0.7103955649269321,-0.639236510071588,-0.7287566605346711,-0.7554375847454794,1.2265413667745408,-0.222102707966001,-0.5593018652662455,0.3856141476428867,-0.14996486925457464,-0.6169284301536446,-0.2792977823267507,-0.43065869215977864,-0.553200062884397,-0.5175225235442443,-1.455136890860013,-1.3370166283258667,-1.1803626433235563,-1.5422613820801778,-1.4529315865805326,-0.6663709921518296
increment: -0.6184686473006211,-0.646053095859325,-0.5756313991267389,-0.6527736189656225,-0.6832549462724574,1.4377798774250041,-0.42267012002295035,-0.6130577410461608,0.5019711084572194,-0.4890726143974804,-0.44204123233485804,-0.11984934619417743,-0.3108913815253942,-0.4170850549134866,-0.3884246376241934,-1.3277533584532846,-1.2119806610105681,-1.0659002248682234,-1.4175768164791134,-1.3240215780793776,-0.5983806955342845
increment: -0.5422841837291331,-0.5785836181488436,-0.5201435546936297,-0.5772271814650848,-0.6043850303791749,1.3379775744274638,-0.7397506760695048,-1.0147081932170312,-0.04312387949425683,-0.5221520775711772,-0.24518687929046876,0.05625526185855753,-0.14432141316242436,-0.3019297561927825,-0.27411135799474284,-1.1951067434513887,-1.083347429764554,-0.9575197793660478,-1.2447868246482587,-1.1857572480207719,-0.5281720040152103
increment: -0.4679401321806651,-0.5040062010430816,-0.4607785654128424,-0.5018200341458315,-0.5265439496807534,1.2654356248195993,-0.788190387774571,-1.0353756740980566,-0.27265303878518304,-0.7432253038886306,-0.1591503428450125,0.1216478115125336,-0.09286319070095654,-0.2098889039886193,-0.1998047265467029,-1.0800015450229845,-0.9830587965307146,-0.8644271304690605,-1.1333417959633736,-1.0764229192525578,-0.4513662064474017
increment: -0.41644386897601027,-0.45163787078852236,-0.4071051901436586,-0.4476703492559336,-0.47554610958855137,0.7757442246309592,-1.2223416369648021,-1.3640899797054948,-0.7931061718500823,-1.0836021244184837,-0.00848804078662749,0.2700731290438244,0.12064576850494683,-0.053496342157572076,-0.11498884012796663,-0.9752815486499083,-0.8885124516687586,-0.7790541439782365,-1.0257349746167206,-0.9742386327308722,-0.4015948522006683
increment: -0.37317180338427675,-0.40152201962119927,-0.36578082873784556,-0.40003097315666464,-0.42537678584902355,0.7375065009906778,-1.3544942761538474,-1.3911350133830724,-0.8116593805467359,-1.0697845737389045,0.08154036739539594,0.31908460911490477,0.21722693172645796,0.007799152397444984,-0.05732294597062651,-0.8791497296034273,-0.8012327241560133,-0.7017657866200497,-0.9250830631638914,-0.8780534483312681,-0.3594260056353753
increment: -0.3107015132290022,-0.34984917867189835,-0.32594821596894386,-0.35545850387424915,-0.37600830950515945,1.0811446138305845,-0.9343129367283607,-0.7929956306187808,-0.31080253248128226,-0.5409781341065659,0.17273926148852706,0.3702325506067443,0.29240804732297637,0.06685575378138742,0.013665567069886937,-0.7926344653018566,-0.7219102783760061,-0.632256379796756,-0.8348942745644818,-0.7928377829681432,-0.3052471434322818
increment: -0.2760036621895301,-0.31267475905069136,-0.29093959519482293,-0.32113450915669445,-0.3418617176967618,1.0196796891767699,-0.6674144084341648,-0.7041205204918396,-0.49352661260890196,-0.5602704371904748,0.2707035012657477,0.4707024362179137,0.3842892466346128,0.16472887255680535,0.138572888541148,-0.7138318368370544,-0.6502444270409378,-0.5692172816290175,-0.7519390478830537,-0.7138787190418634,-0.2704409907162451
increment: -0.24298755647439746,-0.2729684191374991,-0.25838255732381593,-0.28781814649098947,-0.3030791121786356,0.5923795754711623,-0.8742290012906949,-0.8398864989889846,-0.8843888262508985,-0.8696583884370183,0.3287388690130231,0.541622208080516,0.44168482209844223,0.25467139359548474,0.18098507662292657,-0.6433334819711884,-0.5860421467615894,-0.5125937923126987,-0.6782682993498778,-0.6432544580015346,-0.2354077991154006
increment: -0.2185416753076512,-0.23949687705823677,-0.23005633591446492,-0.2612180951211218,-0.276337647090381,0.5544398856443792,-0.9133658891168182,-0.8910231976023643,-1.057882922567326,-0.9743440752002432,0.32746960518146334,0.531254421751373,0.43038004445158173,0.25229209586759355,0.19007956643518875,-0.5798958512101734,-0.5282573779731925,-0.4615739812663307,-0.6122874354347054,-0.5795956666058665,-0.21552932461949076
increment: -0.20027324200878463,-0.21792837970223444,-0.20612952498599044,-0.2399002478293378,-0.24884796845383425,0.2729045799176234,-1.2358748320105142,-1.1040170117886992,-1.1960228488278504,-1.2383931665873935,0.3753592924016341,0.5974584030835633,0.48428725583741666,0.30281201707050975,0.26411228813611803,-0.5222854256702261,-0.4757688291020527,-0.41564544783705254,-0.5513971925709837,-0.5219957079883146,-0.19550778173859926
increment: -0.1717884645303118,-0.1884680556680115,-0.18299494315506262,-0.20770981755714008,-0.2200729199602863,-0.07765398666194967,-1.345127154487519,-1.2198839174540779,-1.2476326913334734,-1.3153809736358422,0.42763403873759964,0.6473848246680572,0.5428186813043442,0.36679529650825243,0.31095886602602496,-0.47060522419043127,-0.4286012225263547,-0.37443748387388687,-0.49749567252376803,-0.47040338582380126,-0.16874673747895522
increment: -0.15016062980006872,-0.16795095196985335,-0.16278409091585896,-0.18834449348199303,-0.19792092535086778,0.19635545406973004,-0.9569917745697066,-0.9185598057858562,-0.8399107182035193,-1.2512667190271607,0.4385296207574692,0.6422252573849024,0.5436411509906293,0.3892308089525906,0.3709399843004868,-0.42376701262338745,-0.3859410324578256,-0.3371616773833648,-0.447966465895903,-0.4235630829876854,-0.14693490678246857
increment: -0.14071784556190642,-0.1510176329898485,-0.14965795135883198,-0.17094301711112492,-0.19005014095428527,0.3197854806544259,-0.6605160316439306,-0.784949246706504,-0.602799642226729,-1.111262249341958,0.4235730867617267,0.6606608038206241,0.5843430911631464,0.373718457688937,0.38865717472493166,-0.38162314649967555,-0.3475760838756631,-0.3036095244496454,-0.4034587758527568,-0.3814493793611508,-0.1391860248322326
increment: -0.13770055993302702,-0.1446842513491196,-0.14220123501598514,-0.15452028518969607,-0.17580251847131134,0.07454809204436505,-0.657421046723594,-0.8843269795668267,-0.7718935080130984,-1.1142445122132552,0.4432162272972532,0.6905423470682993,0.6495594701153486,0.4452549830259241,0.4335821991890878,-0.34366988937473053,-0.31299261019590824,-0.2733988580741791,-0.3633176557700271,-0.34351327546262894,-0.13456094116382378
increment: -0.12556328708916453,-0.13256640894268953,-0.12923657362033897,-0.13974623576192086,-0.16181464446532928,-0.4046827720309863,-0.9761385340107392,-0.9666157448731514,-1.06431948460998,-1.3075522402637076,0.4619576310642865,0.7361238284651135,0.6869585654108782,0.5041923576893108,0.4768752875893556,-0.309528762400028,-0.28186126288903385,-0.24619619267901685,-0.3273956360522308,-0.30938216204751,-0.12271297198246175
increment: -0.10678558241542419,-0.11944532344645474,-0.11510497092949397,-0.12238328730911895,-0.1410542684146785,-0.6947633633374827,-1.0892187369815787,-1.0388638521836635,-1.126627691808574,-1.3353999798716414,0.4204740679480317,0.7001706418659807,0.6359708396345286,0.49151843100263587,0.4582145447814715,-0.2787679578914549,-0.25386644543512726,-0.22170783122962015,-0.29496015776594825,-0.27866891985822245,-0.10488507299639951
increment: -0.08278709143954137,-0.10237717560849346,-0.09615368116651216,-0.10483977948657686,-0.12151299482515901,-0.8966556187345244,-1.2001663476581785,-1.071462996301818,-1.2405151284681104,-1.3877221665801671,0.4214274738067137,0.6917668952344338,0.6486020437667284,0.5203875090281855,0.5065152307954627,-0.2510571148465047,-0.22860273729194042,-0.19964839270734616,-0.2656652007931912,-0.2510019567415419,-0.0787618310640635
increment: -0.07488172334820466,-0.09364593015669788,-0.08700757484982082,-0.09365068701817468,-0.11308080427724253,-0.8934169767536739,-0.9991450907352916,-1.0884239921205772,-1.1147976994727185,-1.2334870697127187,0.3467894738058162,0.6019039717913978,0.5885875839134525,0.46397758111937104,0.4848435656640386,-0.2260982584840269,-0.20590637014178018,-0.17977774109208888,-0.2392961575338417,-0.2260490548773526,-0.07104852497585541
increment: -0.06432768891433882,-0.08240740867282442,-0.07651477046610657,-0.08376954004889699,-0.10174764315632542,-1.0012465750330308,-0.9869513048531429,-1.0379337056105904,-1.0615763090351988,-1.232409985131135,0.3046801988539617,0.5255134010319817,0.5685812913638764,0.43726361866548896,0.4973696689173069,-0.2036019025553476,-0.18541995028555908,-0.16188291806015934,-0.2154937346699272,-0.2035580243986236,-0.06238610989364256
increment: -0.05371536113995851,-0.07148400662192488,-0.06832759473559114,-0.07387133083121829,-0.09114297738998245,-0.9823021180339003,-0.9597072611034015,-0.9860156740633104,-0.9893513700749398,-1.1197621030061962,0.259396034574456,0.5168401836266451,0.5343797574604091,0.45742276645055563,0.5001073063468615,-0.1833662461346161,-0.1669720385233786,-0.1457847442569752,-0.19411009750874195,-0.18332914709030187,-0.05517383614270417
increment: -0.03633054027492732,-0.05116841986235639,-0.05491701823478797,-0.060620269741053404,-0.07341401867200482,-1.0194976613029194,-1.009454226758732,-0.9530649750456208,-0.9681521691868791,-1.0367535093901235,0.1612286798994455,0.42928111506357736,0.43484701620439487,0.40614827955350447,0.3908852183526538,-0.16513381039433392,-0.15036310479458848,-0.13127966046284562,-0.17481307498068763,-0.1651043472907189,-0.036592759063645106
increment: -0.03320458263381784,-0.05029356521622337,-0.04993450537569519,-0.055130431843918304,-0.06569545674375178,-1.0817343486559756,-1.0077676297804594,-0.9281425696026867,-1.0113813003632797,-0.9821127508491959,0.139964640028359,0.4234501328350482,0.4175201014167756,0.4037849512028637,0.4284211447837279,-0.14867112971080337,-0.13535842960160846,-0.11821493834930037,-0.1573118729004179,-0.1484801791342847,-0.03265197931180294
increment: -0.022284405535288484,-0.03857561176684593,-0.04309885002800876,-0.04572189654141816,-0.05078851418138585,-1.009873941292803,-0.9097981141541404,-0.8667400171925285,-0.9735547978541832,-0.8932386639179418,0.05105242511789755,0.3207633900873627,0.3639844254719675,0.4007431027969382,0.3787305859856275,-0.13388347616395185,-0.121891675640589,-0.10644929353325314,-0.1416673181506608,-0.13371879221085828,-0.021710110423056487
increment: -0.0217621295310206,-0.036591933348655195,-0.03917673663073344,-0.04252083119294144,-0.048659403510804236,-0.9912418782154461,-0.8865119635911299,-0.8053204148547685,-0.9379005244964146,-0.8394585875597208,0.0037396078536290124,0.26352711495127085,0.3493776449501784,0.35883747237836444,0.30936795597455946,-0.12058527581928734,-0.10978333064876494,-0.09585411778487397,-0.1276143576742657,-0.12047451759107092,-0.02129424788739729
increment: -0.02393437957799708,-0.03233575177000761,-0.03481208860658106,-0.04033875583701438,-0.04561670832305793,-1.0261403227239838,-0.9088774746654984,-0.7735062469988405,-0.946342996377762,-0.8028713673963145,-0.02763988392560037,0.2414976870889251,0.3468737886491762,0.36312613689276896,0.3263138597057523,-0.10860731357296753,-0.09889228814598891,-0.08631706325570986,-0.11500030041287422,-0.10852055815811151,-0.02045638878447942
increment: -0.021729331345430043,-0.027164770415685106,-0.03126553881879831,-0.034414954187379714,-0.04048218851558335,-0.8962624328733212,-0.7858583094292201,-0.6944050281555498,-0.808277196785733,-0.708005419134798,-0.09766462868660165,0.18424496556113376,0.2882095227082676,0.3341536077128109,0.2590643322929875,-0.09779727376285699,-0.08904925849554574,-0.07772488276492483,-0.10355339177340894,-0.0977194221107029,-0.01807181381379062
increment: -0.02972068090169518,-0.0397784946483825,-0.03330085756112934,-0.034695898334560174,-0.04446700048228521,-0.7604615402861385,-0.646929098974837,-0.621667509789871,-0.7069761170164328,-0.6315250607826385,-0.20372929998249742,0.07031607626132307,0.21891352599466912,0.29147638397917836,0.1903126259803281,-0.0880922446048657,-0.08021365268122999,-0.06999585824851114,-0.09330501393503689,-0.08799659022141205,-0.025222339108056546
increment: -0.024395820389777337,-0.034599200865090364,-0.029870655726075314,-0.030104974245460353,-0.0373528715688363,-0.7136734198576145,-0.605670819203813,-0.5860325470432987,-0.6378008908667244,-0.5649579691863319,-0.2887510307571274,-0.01374123879167747,0.1262401607897678,0.2298019883837238,0.1213042039389179,-0.07932574465116503,-0.0722248187161589,-0.06303010715352494,-0.08401675261320925,-0.07924137424563196,-0.019589085160940246
increment: -0.02573488737698621,-0.03684938626388962,-0.028375136007319307,-0.031174032301756072,-0.03826698722990959,-0.5835821453218489,-0.5117053938383327,-0.5014177712744029,-0.5457630786507142,-0.5006437912026747,-0.36168362242134444,-0.09775229488068653,0.049866192515257306,0.19164474708619952,0.10489893076213574,-0.07144217532300653,-0.06504957227287085,-0.0567564724394796,-0.07569268720640383,-0.07137201746755256,-0.021326635847042606
increment: -0.01480700459359388,-0.027292460728736128,-0.023185865158086114,-0.025468489301213027,-0.0324984852069705,-0.5298812539022075,-0.4630779019859268,-0.45573422593810525,-0.4897444731465662,-0.45204988264343055,-0.395221681861213,-0.16001280897488684,0.03326347730476433,0.11460323206929601,0.0954225245040091,-0.06434464998896375,-0.05858616046810994,-0.05110147040525583,-0.06811477526938879,-0.06426389471399271,-0.01082664750485659
increment: -0.013096162351509106,-0.024718231933254436,-0.021304606660354372,-0.02016869626311331,-0.029160154320310338,-0.49296149585845983,-0.43852683542865767,-0.4162565474752632,-0.4767993946382812,-0.4131948521023565,-0.5538311278458804,-0.30009138969882027,-0.16521673378094123,-0.05393550479663492,-0.06350157120477433,-0.05796955647963064,-0.05277682790440055,-0.04601709723132222,-0.06140194783356505,-0.057886054651806636,-0.007759522340892709
increment: -0.009524056800864784,-0.021467065330727318,-0.01911077776934747,-0.016780170878620475,-0.02438222333368001,-0.43899884480360635,-0.3914390458321493,-0.37461313356446463,-0.42641935525643193,-0.36918678336606636,-0.5867118453494299,-0.32079949924361706,-0.20392991485020115,-0.11332223880995836,-0.10471840263886731,-0.05221809814936558,-0.04754667620909767,-0.04144043540655446,-0.05532101543476878,-0.052163087760606866,-0.0036427702905197164
increment: -0.007359171994320352,-0.017463358751191944,-0.016427846833349292,-0.013329721827863912,-0.022531295165605342,-0.3942828723569216,-0.3458418029550069,-0.33718220061858667,-0.38323053652205036,-0.3324475695619155,-0.6201373550519096,-0.3796101993156304,-0.27100162332180155,-0.1434872353965359,-0.15046210499292334,-0.0470232775610523,-0.042817506867557545,-0.03731652687016745,-0.04982103234401523,-0.046977618554510964,-0.0016233380373037903
increment: -0.006288365154158944,-0.013841447961530997,-0.013060882586717368,-0.011505207671902813,-0.018573742577317115,-0.35996662515267996,-0.3116735423375441,-0.3041077336428737,-0.3507256066153121,-0.3005899752435759,-0.7057972707211672,-0.482536263882777,-0.3792402622408661,-0.22040642666227056,-0.20979882065544042,-0.04236969596628301,-0.03858433348437516,-0.03360434045421757,-0.04494384895382071,-0.04231867562429975,-6.874518561301316E-4
increment: -0.0064198862189484025,-0.011830492727460978,-0.01196937835820575,-0.009114777891630696,-0.01954932527755198,-0.3262565429491448,-0.2835933462798117,-0.27462039395938864,-0.31631436012012626,-0.2698165141680152,-0.739079549957009,-0.47872524163050134,-0.4072170630113397,-0.20459624519678987,-0.19328520332901644,-0.038158890251412565,-0.0347458035573483,-0.0302617748260669,-0.04048261138292089,-0.0381161423473145,-0.0010832414451293973
increment: -0.0040115634135376235,-0.013321968760552416,-0.01001715012400123,-0.009885619183415153,-0.014475719110042357,-0.3016509180179973,-0.263171789154856,-0.2476495839572471,-0.2903270659492884,-0.2446602561486897,-0.8066672168203793,-0.5404360220562651,-0.47992396365438006,-0.21615333617471735,-0.2873327240251464,-0.034362500765222105,-0.031289758626523,-0.027250200547345147,-0.03645602598986455,-0.03432392906772041,5.477113492203245E-4
increment: -0.006420308684012188,-0.01420041212871681,-0.00794777204558338,-0.009829517610182583,-0.015577142124063671,-0.27128032641631944,-0.23620506953740913,-0.22286850775376227,-0.2622195749627011,-0.21940576825892852,-0.8291870988648209,-0.5307682743793286,-0.48397799679350456,-0.19928204190740614,-0.2649510306447979,-0.030944656789400598,-0.02817765038247028,-0.024538854884082244,-0.03283290599323258,-0.030910227582187685,-9.967892298094175E-4
increment: -0.0015349482006047812,-0.009323054580121705,-0.005524325346744742,-0.006456533908436741,-0.00824016082661465,-0.2606068607501879,-0.2230032547522842,-0.19958801027085238,-0.24036769735175526,-0.20189792785772206,-0.8226532659187527,-0.5878393969310142,-0.43153356828687894,-0.2100486214858428,-0.2798706073172985,-0.027886988107554175,-0.0253842852449153,-0.022100991929312485,-0.029596169728356547,-0.02786631780243824,0.0036818915067521286
increment: 0.007087483838236909,-1.5660173985968237E-5,-6.379671037089626E-4,-0.0016403244781282638,-0.0019511404699504417,-0.2413888835531291,-0.21721272045766207,-0.18258515289609373,-0.22164895506534754,-0.18902589954922663,-0.7752278211881085,-0.5875513305098059,-0.4286959484913821,-0.15857114725943702,-0.2441357931979541,-0.02511677224522745,-0.022853592011880922,-0.019902957070145902,-0.026653448109015338,-0.025095243037142872,0.01299253688140705
increment: 0.003106293581421397,-0.002612808634163035,-0.001527198210252435,-0.005883251166761703,-0.006738255412698853,-0.23107205072645032,-0.2178834233403222,-0.1641716201574431,-0.20323974733397776,-0.1783578996195781,-0.8405017595773312,-0.6506615213957425,-0.5015935691036679,-0.2948263372318993,-0.23205024912995803,-0.022629995307975364,-0.020587212985378932,-0.017926448082786282,-0.024028718537016682,-0.022615913737514357,0.008948030357149347
increment: 0.003145067757220368,-0.004722422221959292,9.080691159231045E-4,-0.00633992340025453,-0.005230128942794082,-0.20368049180246575,-0.18657241452089518,-0.1488905812226721,-0.17856000361226892,-0.1613679820368879,-0.8572552808796662,-0.649690350684874,-0.5287079294088882,-0.3005545492145384,-0.21861472465590712,-0.02038002083360471,-0.018542661903479515,-0.016143465246956645,-0.021642327984236383,-0.02036834123002454,0.008286213619895481
increment: -0.0028325951883548073,-0.008849432951736715,2.1943342572504937E-4,-0.010605180531818843,-0.011134725300116855,-0.18212117463748617,-0.16672663800564116,-0.13388390048347915,-0.16082409419474508,-0.14615167363958737,-0.8564925948624633,-0.661165509617144,-0.4406541364546324,-0.2770909371124846,-0.24349185964838482,-0.018354548590435914,-0.016700605476208986,-0.014537983854305105,-0.01949305239954184,-0.0183464566377028,0.0029951939510982272
increment: -0.0030528927773862615,-0.009619503813684134,-8.090793912830851E-4,-0.0065448024304563335,-0.012577071499125458,-0.15920217635995032,-0.1473231086149444,-0.1205117729758045,-0.14288000420954808,-0.12844459000416725,-0.8768154712400831,-0.7088363042480542,-0.32841325873632077,-0.2448895434993349,-0.1653231611954429,-0.016532115253772767,-0.015043855521960697,-0.013092797087454597,-0.017565146917805332,-0.016527531991993655,0.002779104660234691
increment: -0.006964355706418324,-0.011453274053389435,-4.154994083138799E-4,-0.005062520718834699,-0.014390797957366147,-0.1377038255512972,-0.12902351155003108,-0.10766908013605177,-0.12643324007160997,-0.11514662944154863,-0.8965290601737941,-0.763836701997595,-0.365652552721044,-0.2270905738596287,-0.11273730857973337,-0.015001369819220102,-0.013550972441901388,-0.01179101699537707,-0.016233003147746644,-0.015087507795343695,4.166433123771089E-4
increment: -0.008561865056305974,-0.014493726835976807,-0.0010310862098186929,-0.007623257258754882,-0.015005089241197365,-0.1113759499518056,-0.10793700503515992,-0.09314889551473521,-0.10848741178727946,-0.10409068929837312,-0.8008529226230979,-0.6379385616387523,-0.1932857415933945,-0.1598616861114095,0.07056456017518804,-0.013513530504116397,-0.012207228615263842,-0.010618755063457119,-0.01462744261582203,-0.013591115003844934,-0.0035304656043653663
increment: -0.006018714899914367,-0.012542597206855155,-0.0014285295860964483,-0.006751036886755535,-0.009481422945172721,-0.10531596954330671,-0.10102269664011554,-0.08490450585469597,-0.10133274181999788,-0.09477913839650327,-0.6599375977322016,-0.4426899425618002,-0.010894488260972742,-0.03559722031591391,0.2454591127893477,-0.01220843523993607,-0.011033455033547388,-0.009565124684687199,-0.013251770766296666,-0.012350744013259035,-0.001634567071911641
increment: -0.008215814174795647,-0.010753681963544481,-0.001838670090391144,-0.006599978317040715,-0.013352895047691769,-0.11206382597177066,-0.10881004522376264,-0.07705979354009604,-0.10217426720405497,-0.08507637139571887,-0.7381870806658085,-0.5262275089350938,-0.1256953342141473,-0.13045215950869252,0.1474663627021637,-0.011021310677569876,-0.009961493070421453,-0.00861397164502571,-0.011981881025134965,-0.011170402752549555,-0.0030551440032757188
increment: -0.010872451070082351,-0.014318227418418,-0.004943141986124239,-0.004998356888789191,-0.02033164134754864,-0.10346921170925827,-0.09806211370438231,-0.0696383067371798,-0.09443567226299984,-0.07657853901842587,-0.6620649950527595,-0.32783827115894404,0.003659338570472918,0.13430844574589001,0.3937479392851091,-0.009928735930969004,-0.008973680094838721,-0.007757069827027297,-0.010796969745403657,-0.01006049133657868,-0.0071294764546695946
increment: -0.011376877088674757,-0.007445013891221183,-0.006276130830573414,-0.002924097685740216,-0.014280174687231537,-0.0937533134950841,-0.09129250140416156,-0.06330676596735296,-0.08878047293739197,-0.06947906063204863,-0.5968323423145037,-0.2309307518989508,0.17609709019973105,0.27393621671101187,0.5557657273187664,-0.00894319584612265,-0.008082498590485676,-0.006986423902136333,-0.009725916922610557,-0.009061088141038974,-0.004998393708222945
