1	0.0689762036877951	-15739.934162323068	0.5186134936776019
2	0.040253711798839964	-15233.860952812482	0.5620744539747105
3	0.03179714120080089	-14740.390209878075	0.6187991864886374
4	0.02792995563282156	-14215.102972536602	0.653771332566982
5	0.023735250931686682	-13683.010480846504	0.6879476523123176
6	0.01911978740835634	-13202.929656586535	0.7123529931912636
7	0.015752505320777568	-12806.080799023706	0.7310991245910337
8	0.013471845170523583	-12487.787132000829	0.7443186842337961
9	0.011901330296178058	-12229.875965440473	0.7532054116190645
10	0.010819583794914782	-12016.821391964837	0.7597488725793615
11	0.010028284635043913	-11836.978135193329	0.7638606419665753
12	0.009430065546277068	-11682.055981028147	0.7677513484835087
13	0.008955771838207716	-11546.231170898649	0.7685913873905739
14	0.008564217310479091	-11425.339957102933	0.7703598903528164
15	0.00822893109994827	-11316.375560843679	0.7719515430188345
16	0.007934001386933669	-11217.102320373753	0.7728800070740118
17	0.007670469362174953	-11125.801792819813	0.7738526837032452
18	0.007433856951811229	-11041.109070114026	0.7749137854805906
19	0.00722229512727548	-10961.908574526427	0.7750022106287028
20	0.007035441678678984	-10887.268830068118	0.7752232734989831
21	0.006874089771576577	-10816.40137279222	0.7754885489433195
22	0.006740430440493723	-10748.633021689402	0.7757096118135998
23	0.00663872568697814	-10683.383814764004	0.775842249535768
24	0.006576653622436916	-10620.145599864089	0.7763728004244407
25	0.006571221318322542	-10558.458648870042	0.7767265010168892
26	0.006682614543352656	-10497.88235464964	0.7770359890352816
27	0.007332930203454488	-10437.930148683032	0.7771686267574498
28	0.015682702963186773	-10377.370264860008	0.7768591387390574
29	0.03363418005466734	-10270.563543675833	0.7766380758687771
30	0.019762185116947155	-10115.880322261004	0.7790255548678044
31	0.01935326185345711	-9960.511185548932	0.7827394110885135
32	0.018965907505048164	-9784.37995659599	0.7830931116809621
33	0.018539323545013087	-9578.849093626135	0.7838005128658591
34	0.017374558705333273	-9348.537048726836	0.7841542134583075
35	0.01613302230836924	-9107.228627190374	0.785215315235653
36	0.014879313677151139	-8868.363732415079	0.8073658148377398
37	0.01364968082371439	-8640.494457744764	0.8303563533468918
38	0.01271396272029176	-8426.445342161202	0.8460076045627376
39	0.012071239507540106	-8224.248398438074	0.85776814926165
40	0.01175163756382029	-8027.783259823851	0.8680254664426563
41	0.01180262781822585	-7827.075545155323	0.875718454328411
42	0.012123237259796136	-7609.5718429757435	0.8808913254929702
43	0.012310566324171206	-7371.820581409505	0.8859315589353612
44	0.012108286600829249	-7132.985567902821	0.8905738792112476
45	0.011655922842208993	-6917.825165753929	0.8951719869130781
46	0.01116071979453225	-6734.942106357138	0.8981784419488903
47	0.010738513649093088	-6580.232541162228	0.898708992837563
48	0.010410399221011954	-6446.59613688692	0.8991069060040675
49	0.01016355604471355	-6328.305608534801	0.8990184808559555
50	0.009978012156061752	-6221.521203986189	0.8995048191705721
