java.lang.NumberFormatException: For input string: ""
# ***** RESTART **********
# Try init with scale 1.0
# epsilon: 1.0E-8  alpha: 0.01
Iteration	stepsize	objective	accuracy
1	5.863386098363662	-1550.43533490437	0.48583333333333334
1	0.0	-741.6263856840325	0.5074766355140187
1	0.10656430390210994	-766.7178692636331	0.5167118337850045
1	0.050157973753054946	-815.0540520818329	0.5182667799490229
1	0.0	-819.6525882490096	0.5050761421319797
1	0.3163125256530138	-756.4000664072369	0.5329067641681902
1	0.10338853288405965	-756.8995472245787	0.5405651777575206
1	0.06574549566451186	-782.6716633772165	0.5496921723834652
1	0.05253378507039788	-776.877152026387	0.5346975088967971
1	0.05274295590180793	-789.9532915341496	0.5336832895888014
1	0.013027591989484612	-730.0394730756528	0.5303030303030303
1	0.023006318806314943	-789.4935219814755	0.5402097902097902
1	0.0981961342234423	-794.2873304434456	0.5096153846153846
1	0.0	-790.836913138167	0.5201401050788091
1	0.002801904901101153	-810.0661288085428	0.5098374679213002
1	0.023103391811204892	-753.6323226718557	0.5165441176470589
1	0.011847433905313606	-764.3083270535333	0.5113327289211242
1	0.10646586670111134	-804.8060139965587	0.5395189003436426
1	0.020989382726728314	-791.2475736488644	0.544425087108014
1	0.0	-778.9397803344372	0.5403011514614703
1	0.0	-16363.94533590498	0.5242284905827217
2	0.12446428520343444	-833.5723697221928	0.5141666666666667
2	0.02765218855093275	-741.6360863352885	0.5074766355140187
2	0.0	-766.9049932203069	0.5167118337850045
2	0.043902975284697894	-815.3482914124149	0.5182667799490229
2	0.04919781492905694	-819.6314344640804	0.5050761421319797
2	0.11130645007002672	-757.5577377653684	0.5329067641681902
2	0.030038303364932288	-756.8801653937495	0.5405651777575206
2	0.03364937829769557	-782.6607037552892	0.5496921723834652
2	0.04550779300512325	-776.8687975447905	0.5346975088967971
2	0.018701630266171623	-789.7137077444984	0.5336832895888014
2	0.013944832677413086	-730.0420103494624	0.5303030303030303
2	0.042105220886041066	-789.5043437564086	0.5402097902097902
2	0.11947787273827412	-794.9129659196329	0.5096153846153846
2	0.0	-790.8585721091719	0.5201401050788091
2	0.004580016266206382	-810.06389308574	0.5098374679213002
2	0.027524888601035122	-753.6600727788833	0.5165441176470589
2	0.018093975379495062	-764.3116022994793	0.5113327289211242
2	0.10906576331615897	-804.9836939316647	0.5395189003436426
2	0.02037078492909955	-791.2654231808093	0.544425087108014
2	0.0	-778.9226899232516	0.5403011514614703
2	0.0036567064622630716	-15649.299554692485	0.5257317181006278
3	0.11652085818781	-833.4395271516386	0.5141666666666667
3	0.031168357104750244	-741.6679866626079	0.5074766355140187
3	0.0	-766.8967785823102	0.5167118337850045
3	0.0428300549493121	-815.3381469740738	0.5182667799490229
3	0.05300783504703857	-819.6268461795715	0.5050761421319797
3	0.11187943439904358	-757.6826188008715	0.5329067641681902
3	0.03040043585027641	-756.9095425916088	0.5405651777575206
3	0.03876802659038503	-782.6938641577395	0.5496921723834652
3	0.06258402258097984	-776.901080413889	0.5346975088967971
3	0.0	-789.6722552768755	0.5336832895888014
3	0.014456658190776364	-730.0550063705833	0.5303030303030303
3	0.03998822406173759	-789.4694221751913	0.5402097902097902
3	0.1257355899101829	-794.9460305162206	0.5096153846153846
3	0.0	-790.9210045355993	0.5201401050788091
3	0.0	-810.0637322740967	0.5098374679213002
3	0.02907431422686279	-753.6659098799845	0.5165441176470589
3	0.01899476287277685	-764.3160934258924	0.5113327289211242
3	0.11375807494286738	-804.9866390479006	0.5395189003436426
3	0.016068740560993	-791.2394149654403	0.544425087108014
3	0.0	-778.9239477625351	0.5403011514614703
3	0.003357490405834667	-15649.415847744629	0.5257317181006278
4	0.11865742344918032	-833.4502480988638	0.5141666666666667
4	0.02765513213015279	-741.6537125372099	0.5074766355140187
4	0.0	-766.8794811469883	0.5167118337850045
4	0.04418170249457039	-815.3166886027153	0.5182667799490229
4	0.05568420736701354	-819.6740142665334	0.5050761421319797
4	0.11410783459257176	-757.671774459054	0.5329067641681902
4	0.03077416809621991	-756.887793777073	0.5405651777575206
4	0.033781684271813356	-782.662947435964	0.5496921723834652
4	0.057569890783777194	-776.8673000646407	0.5346975088967971
4	0.0031532007385108307	-789.6752699854356	0.5336832895888014
4	0.016347112910852085	-730.0543024575978	0.5303030303030303
4	0.03976954663253843	-789.492707648271	0.5402097902097902
4	0.12048910856965611	-794.866052886795	0.5096153846153846
4	0.0	-790.8852081675444	0.5201401050788091
4	0.0	-810.0628021321123	0.5098374679213002
4	0.02587211573768504	-753.6434074156914	0.5165441176470589
4	0.019856546507555077	-764.3147604011207	0.5113327289211242
4	0.11503923091727364	-805.0223713753102	0.5395189003436426
4	0.01825734878298163	-791.2385083826101	0.544425087108014
4	0.0	-778.9348012715081	0.5403011514614703
4	9.866467072868334E-4	-15649.25415251304	0.5257317181006278
5	0.12551095976771653	-833.5361422785545	0.5141666666666667
5	0.021678258500947588	-741.6226741705191	0.5074766355140187
5	0.0	-766.8647127959333	0.5167118337850045
5	0.03871673469711104	-815.2982514799015	0.5182667799490229
5	0.0517463584736378	-819.6127056050666	0.5050761421319797
5	0.10970215087235696	-757.6727851062144	0.5329067641681902
5	0.03589023265444749	-756.9263419385752	0.5405651777575206
5	0.03450160846585029	-782.656201205006	0.5496921723834652
5	0.06072259557029289	-776.8903973081308	0.5346975088967971
5	0.005144483582733866	-789.6731890595514	0.5336832895888014
5	0.01026456046514869	-730.0409098857276	0.5303030303030303
5	0.03979413645702369	-789.4664252989346	0.5402097902097902
5	0.125247123204984	-794.9488419607552	0.5096153846153846
5	0.0	-790.9139545487957	0.5201401050788091
5	0.0	-810.0633552646939	0.5098374679213002
5	0.03089118961092547	-753.6614151246097	0.5165441176470589
5	0.022605915617380207	-764.3303694671945	0.5113327289211242
5	0.11084186237658636	-805.026544521123	0.5395189003436426
5	0.020423676206107744	-791.2625595844247	0.544425087108014
5	0.0	-778.9248556101579	0.5403011514614703
5	0.003145149824981073	-15649.39263221387	0.5257317181006278
6	0.12217938746403433	-833.4578724784756	0.5141666666666667
6	0.022669331958849737	-741.6302769390259	0.5074766355140187
6	0.0	-766.8629579186492	0.5167118337850045
6	0.04030257465869769	-815.2960528455021	0.5182667799490229
6	0.050358848240948745	-819.6394249192007	0.5050761421319797
6	0.11085324682970067	-757.5768318297794	0.5329067641681902
6	0.02864725306944993	-756.8888640098629	0.5405651777575206
6	0.03659898071886741	-782.6863754534378	0.5496921723834652
6	0.05791003656196697	-776.8764604456665	0.5346975088967971
6	0.0036506379497158736	-789.6755896960753	0.5336832895888014
6	0.013328515039192732	-730.0531764880734	0.5303030303030303
6	0.03879368136702031	-789.4620472580102	0.5402097902097902
6	0.12110173569676021	-794.9277439687912	0.5096153846153846
6	0.0	-790.8719923664515	0.5201401050788091
6	0.0	-810.0631330013892	0.5098374679213002
6	0.02656414699876747	-753.6353186808243	0.5165441176470589
6	0.020978427615872403	-764.3255339292792	0.5113327289211242
6	0.10969696571090011	-804.9988882459348	0.5395189003436426
6	0.023804822603445464	-791.2644031724523	0.544425087108014
6	0.0	-778.9394680145721	0.5403011514614703
6	6.404021490418164E-5	-15649.132411661454	0.5257317181006278
7	0.12062187845787585	-833.5701458878292	0.5141666666666667
7	0.027908407728757183	-741.663975807425	0.5074766355140187
7	0.0	-766.8687520052144	0.5167118337850045
7	0.04107448592327773	-815.3033055896365	0.5182667799490229
7	0.05044294420543319	-819.6421217795341	0.5050761421319797
7	0.1121565182088601	-757.5741047945876	0.5329067641681902
7	0.029786731385483822	-756.8778147074263	0.5405651777575206
7	0.03712724042422533	-782.6601973165972	0.5496921723834652
7	0.06112104657572348	-776.9282513508186	0.5346975088967971
7	0.0072062061687391266	-789.6753697749845	0.5336832895888014
7	0.012415845803272818	-730.0401852518205	0.5303030303030303
7	0.038184240987778395	-789.4933182374622	0.5402097902097902
7	0.12216609863428894	-794.8095395512813	0.5096153846153846
7	0.0	-790.9253921464017	0.5201401050788091
7	0.0	-810.0640113415169	0.5098374679213002
7	0.028681769030879684	-753.6687216578972	0.5165441176470589
7	0.02117076761984507	-764.3119695040588	0.5113327289211242
